payload_len,has_sqli_keywords,has_xss_keywords,has_traversal,has_scanner_ua,is_post,keyword_count,payload_entropy,special_char_count,matched_rule_count,path_depth,has_query_string,label
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.585,0,0,1,0,NORMAL
13,0,0,0,1,1,0,3.1808,0,0,1,0,NORMAL
110,0,1,0,0,0,2,4.7246,17,2,2,1,XSS
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.0391,1,0,1,0,NORMAL
8,0,0,0,1,1,0,3.0,1,1,1,0,SQL_INJECTION
17,0,0,0,0,0,0,3.3372,2,0,2,0,NORMAL
27,0,0,0,0,0,0,3.8562,3,0,3,0,NORMAL
56,0,1,0,0,0,2,4.5749,12,2,2,1,XSS
10,0,0,0,0,0,0,2.7219,2,0,1,0,NORMAL
23,0,0,0,0,0,0,3.654,2,0,2,0,NORMAL
15,0,0,0,0,0,0,3.4566,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
22,0,0,0,0,0,0,3.6069,2,0,2,0,NORMAL
29,0,1,0,0,0,2,3.8404,9,2,1,1,XSS
22,0,0,0,0,0,0,3.5383,3,0,3,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.3278,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
21,0,1,0,0,1,3,4.1066,5,2,1,0,XSS
8,1,0,0,1,1,1,2.75,1,1,0,0,SQL_INJECTION
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
22,0,0,1,0,0,2,3.7544,4,1,3,0,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
34,0,1,0,1,1,1,4.1241,5,1,1,0,XSS
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
19,1,0,0,1,1,1,3.4714,0,0,1,0,SQL_INJECTION
15,0,0,0,0,0,0,3.7736,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
26,0,0,0,0,0,0,3.7962,2,0,2,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
27,0,0,0,0,0,0,3.6484,3,0,3,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
43,1,0,0,0,1,1,4.1535,3,0,1,0,NORMAL
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
12,0,0,0,1,1,0,3.085,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
92,0,0,0,0,0,0,4.4024,15,2,4,1,XSS
64,0,1,0,0,1,2,4.677,12,2,1,0,XSS
40,0,0,0,0,0,0,4.3562,5,0,1,1,NORMAL
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
33,1,0,0,1,0,1,4.1502,2,1,1,1,SCANNER
32,0,1,0,1,1,3,4.1875,5,2,1,0,XSS
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
72,0,1,0,0,1,2,4.4102,14,2,2,1,XSS
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
22,0,0,1,0,0,2,3.5949,4,1,3,0,DIRECTORY_TRAVERSAL
70,0,1,0,0,0,3,4.7043,14,3,2,1,XSS
43,1,0,0,0,1,1,4.1535,3,0,1,0,NORMAL
12,0,0,1,0,0,2,3.4183,2,0,2,0,NORMAL
11,1,0,0,1,1,2,2.6635,2,2,1,0,SQL_INJECTION
33,1,0,0,1,1,2,4.0289,5,2,1,0,SQL_INJECTION
26,0,0,0,0,0,0,3.8731,2,0,2,0,NORMAL
22,0,0,0,0,0,0,3.7322,2,0,2,0,NORMAL
13,0,0,0,0,0,0,3.3347,1,0,1,0,NORMAL
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
16,1,0,0,1,1,1,3.25,5,1,1,0,SQL_INJECTION
26,0,0,0,1,0,0,3.9501,2,1,1,1,SCANNER
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
15,0,0,0,0,0,0,3.4566,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
77,0,1,0,0,0,2,4.5274,16,2,3,1,XSS
14,0,0,0,0,0,0,3.2359,1,0,1,0,NORMAL
49,0,0,0,0,0,0,3.9564,5,0,5,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
12,0,0,1,1,0,2,3.4183,2,1,2,0,DIRECTORY_TRAVERSAL
27,0,0,0,0,0,0,3.8101,3,0,2,1,NORMAL
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
25,1,0,0,0,0,1,3.7639,4,0,4,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
18,0,0,0,1,1,0,3.6835,0,0,1,0,SQL_INJECTION
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
35,0,0,1,0,0,16,2.1563,11,1,10,0,DIRECTORY_TRAVERSAL
4,0,0,0,1,0,0,1.5,0,1,1,1,SCANNER
14,0,0,0,0,0,0,3.3788,1,0,1,0,NORMAL
41,0,0,0,0,0,0,4.1227,2,0,2,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
24,0,0,1,0,0,2,3.6258,4,1,3,0,DIRECTORY_TRAVERSAL
29,1,0,0,1,1,3,4.1423,1,1,1,0,SQL_INJECTION
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
42,0,0,0,1,0,0,4.3657,5,1,1,1,SCANNER
183,0,0,0,0,0,0,4.5689,43,1,3,1,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
77,0,0,1,0,0,6,4.3763,8,1,1,1,DIRECTORY_TRAVERSAL
76,0,1,0,0,0,3,4.4862,11,3,1,1,XSS
26,1,0,0,0,1,1,3.7193,2,1,1,0,SQL_INJECTION
6,0,0,0,0,0,0,2.2516,2,0,1,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
79,0,1,0,0,0,2,4.4616,12,2,1,1,XSS
70,0,1,0,0,0,3,4.5445,12,3,2,1,XSS
9,1,0,0,1,1,1,2.7255,2,2,1,0,SQL_INJECTION
12,0,0,0,0,0,0,3.2516,2,0,1,0,NORMAL
65,0,1,0,0,0,3,4.3389,9,3,1,1,XSS
8,0,0,0,0,0,0,2.75,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.3232,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
26,0,0,1,0,0,2,3.8731,4,1,3,0,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
16,1,0,0,1,1,2,3.625,2,1,1,0,SQL_INJECTION
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
11,0,0,0,1,1,0,2.914,0,1,1,0,BRUTE_FORCE
32,0,1,0,1,1,2,3.9292,5,1,1,0,XSS
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
16,0,0,0,1,1,0,3.5,0,2,0,0,BRUTE_FORCE
23,0,0,0,0,0,0,4.1757,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
14,0,0,0,1,1,0,3.0931,0,1,1,0,BRUTE_FORCE
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
18,0,0,0,0,0,0,3.6835,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.8074,0,1,1,0,BRUTE_FORCE
25,0,0,1,0,0,2,3.7231,4,1,3,0,DIRECTORY_TRAVERSAL
183,0,0,0,0,0,0,4.5689,43,1,3,1,NORMAL
21,0,0,0,0,0,0,3.3914,2,0,2,0,NORMAL
60,0,1,0,1,1,2,4.3887,16,2,0,0,XSS
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
26,1,0,0,0,1,1,3.7962,2,1,1,0,SQL_INJECTION
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
23,0,0,0,0,0,0,3.7623,1,0,1,0,NORMAL
20,0,0,0,0,0,0,4.1219,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
8,0,0,0,1,1,0,3.0,1,1,1,0,SQL_INJECTION
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
56,0,0,0,0,0,0,3.92,6,0,6,0,NORMAL
160,0,0,0,0,0,0,4.3297,41,1,3,1,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
62,1,0,0,1,0,2,4.4642,10,1,1,1,SQL_INJECTION
161,0,0,0,0,0,0,4.1891,43,1,2,1,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,1,0,3.9321,0,0,1,0,NORMAL
11,0,0,0,0,0,0,3.0958,2,0,1,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
5,0,0,0,0,0,0,2.3219,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.4594,1,0,1,0,NORMAL
20,0,0,0,0,0,0,3.9842,1,0,1,0,NORMAL
31,0,0,0,0,0,0,4.1069,3,0,3,0,NORMAL
22,0,0,0,1,1,0,3.5726,0,1,1,0,BRUTE_FORCE
32,0,1,0,0,1,2,3.9292,5,1,1,0,XSS
18,0,0,0,0,0,0,3.6835,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
30,0,0,0,0,0,0,4.0314,4,0,4,0,NORMAL
18,0,0,1,0,0,2,3.3083,2,1,2,0,DIRECTORY_TRAVERSAL
74,0,1,0,0,0,2,4.4539,9,2,1,1,XSS
28,0,0,0,0,0,0,3.8693,2,0,2,0,NORMAL
12,0,0,0,1,1,0,2.585,0,1,1,0,BRUTE_FORCE
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
23,0,1,0,0,0,2,3.8492,4,2,1,1,XSS
38,1,0,0,1,1,2,4.0407,3,3,0,0,SQL_INJECTION
34,0,1,0,1,1,1,4.1241,5,1,1,0,XSS
32,0,1,0,0,0,2,3.9292,11,2,2,0,XSS
10,0,0,0,0,0,0,2.9219,1,0,1,0,NORMAL
256,1,0,0,1,0,2,4.6269,47,1,1,1,SQL_INJECTION
91,0,0,1,0,0,38,3.0505,22,2,2,1,DIRECTORY_TRAVERSAL
9,0,0,0,1,1,0,1.8366,0,1,0,0,BRUTE_FORCE
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
69,0,0,0,0,1,0,4.5484,8,1,3,1,NORMAL
15,0,0,0,1,1,0,3.5069,0,1,1,0,BRUTE_FORCE
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
66,0,1,0,0,0,2,4.4991,12,2,1,1,XSS
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
15,0,0,0,1,1,0,3.2402,0,1,1,0,BRUTE_FORCE
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
26,0,1,0,0,0,2,4.1329,7,1,1,1,XSS
24,0,0,1,0,0,6,3.5179,5,2,5,0,DIRECTORY_TRAVERSAL
14,0,0,0,1,1,0,3.182,0,1,1,0,SCANNER
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
6,0,0,0,0,0,0,1.9183,2,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
4,0,0,0,0,0,0,1.5,2,0,1,0,NORMAL
76,0,0,1,0,0,22,3.7614,16,2,2,1,DIRECTORY_TRAVERSAL
28,0,0,0,0,0,0,3.8693,3,0,3,0,NORMAL
13,0,0,0,1,1,0,3.0851,0,1,1,0,BRUTE_FORCE
44,1,0,0,1,0,2,4.261,5,1,1,1,SCANNER
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
16,0,0,0,0,0,0,3.375,2,0,2,0,NORMAL
125,0,1,0,0,0,2,4.9127,15,2,1,1,XSS
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
12,0,1,0,1,1,1,3.4183,6,1,1,0,XSS
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
15,0,0,0,1,1,0,3.9069,0,1,1,0,BRUTE_FORCE
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
25,1,0,0,0,1,1,3.6537,5,3,1,0,SQL_INJECTION
71,0,0,1,0,0,20,3.7487,14,2,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
32,0,1,0,0,0,2,4.1136,8,1,1,1,XSS
99,0,0,1,0,0,18,4.3067,15,2,1,1,DIRECTORY_TRAVERSAL
19,0,0,0,1,1,0,3.2211,0,0,1,0,NORMAL
111,0,1,0,0,0,2,4.7387,15,2,1,1,XSS
67,0,0,1,0,0,22,3.3183,15,1,2,1,DIRECTORY_TRAVERSAL
46,0,0,0,0,0,0,4.1372,4,0,4,0,NORMAL
34,0,1,0,0,1,1,4.1241,5,1,1,0,XSS
21,0,0,0,0,0,0,3.6538,2,0,2,0,NORMAL
27,0,0,0,0,0,0,3.634,3,0,3,0,NORMAL
6,0,0,0,0,0,0,2.585,1,0,1,0,NORMAL
15,0,0,0,1,1,0,2.9736,0,1,1,0,BRUTE_FORCE
27,0,0,0,0,0,0,3.8842,3,0,3,0,NORMAL
22,0,0,0,1,1,0,3.4474,0,2,1,0,BRUTE_FORCE
11,0,0,0,0,0,0,2.914,2,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
10,0,0,0,0,0,0,3.1219,2,0,1,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
70,0,0,0,0,0,0,4.574,6,0,1,1,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
12,0,0,0,1,1,0,2.585,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
17,0,0,0,0,0,0,3.2195,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
17,0,0,0,0,0,0,3.6901,1,0,1,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
13,0,0,0,1,1,0,3.0851,0,1,0,0,BRUTE_FORCE
8,0,0,0,1,1,0,3.0,1,1,0,0,SQL_INJECTION
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
26,0,1,0,1,0,2,3.8731,7,2,1,1,XSS
12,0,0,0,1,1,0,3.585,0,1,1,0,BRUTE_FORCE
12,0,0,1,1,0,2,3.4183,2,1,2,0,DIRECTORY_TRAVERSAL
15,0,0,0,0,0,0,3.5069,1,0,1,0,NORMAL
179,0,0,0,0,0,0,4.4428,44,1,1,1,NORMAL
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
22,0,0,0,0,0,0,3.8231,2,1,2,0,DIRECTORY_TRAVERSAL
16,0,0,0,1,1,0,3.5,0,2,1,0,BRUTE_FORCE
21,0,0,0,0,0,0,3.5585,2,0,2,0,NORMAL
17,0,0,0,0,0,0,3.3372,2,0,2,0,NORMAL
37,1,0,0,1,1,3,3.476,0,3,0,0,SQL_INJECTION
14,0,0,0,1,1,0,3.4677,0,0,1,0,NORMAL
19,0,1,0,1,0,2,3.7871,2,2,1,1,XSS
21,1,0,0,1,1,1,3.5945,5,3,1,0,SQL_INJECTION
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
23,0,0,0,0,0,0,3.6381,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.5069,1,0,1,0,NORMAL
11,0,0,0,1,1,0,3.2776,0,0,1,0,NORMAL
18,0,0,0,0,0,0,3.1972,3,0,2,0,NORMAL
7,0,0,0,0,0,0,2.5216,2,0,1,0,NORMAL
112,1,0,0,1,0,1,4.4364,16,3,1,1,SQL_INJECTION
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
19,1,0,0,1,1,2,3.4264,7,1,0,0,SQL_INJECTION
39,0,0,0,0,1,0,3.7491,7,1,1,0,SQL_INJECTION
22,0,0,1,0,0,2,3.8454,4,1,3,0,DIRECTORY_TRAVERSAL
10,0,0,0,0,0,0,2.6464,2,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.6645,0,1,1,0,BRUTE_FORCE
22,0,0,0,0,0,0,3.8231,2,0,2,0,NORMAL
18,0,0,0,1,0,0,3.5033,1,1,1,1,SQL_INJECTION
19,0,1,0,0,1,2,3.7871,2,2,0,0,XSS
12,0,0,1,0,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
18,0,0,0,1,0,0,3.3921,1,1,1,1,SQL_INJECTION
21,0,0,0,0,0,0,3.5945,2,0,2,0,NORMAL
16,0,0,0,1,1,0,3.5,0,2,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
44,0,0,0,1,1,0,3.9712,8,2,1,0,SQL_INJECTION
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
43,0,1,0,0,1,2,4.3129,11,2,1,0,XSS
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
18,0,0,0,0,0,0,3.4194,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
98,0,0,0,1,0,0,4.7324,18,1,1,1,SQL_INJECTION
16,0,0,0,0,0,0,3.5,2,0,2,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
4,0,0,0,0,0,0,1.5,2,0,1,0,NORMAL
11,0,0,0,1,0,0,3.2776,2,1,1,0,DIRECTORY_TRAVERSAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
24,0,0,1,0,0,6,3.5179,5,2,5,0,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,1,1,1,0,SQL_INJECTION
21,0,0,0,0,0,0,4.1066,2,0,2,0,NORMAL
44,1,0,0,1,1,2,4.2067,8,2,1,0,SQL_INJECTION
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
9,1,0,0,1,1,1,2.7255,2,2,1,0,SQL_INJECTION
38,0,1,0,1,1,1,4.3135,5,1,1,0,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
13,0,0,0,1,1,0,3.027,0,1,1,0,BRUTE_FORCE
8,0,0,0,0,0,0,2.75,2,0,1,0,NORMAL
34,0,0,0,0,0,0,3.4104,3,0,3,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.585,1,0,1,0,NORMAL
32,0,0,0,0,0,0,4.2417,3,0,3,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
35,0,0,0,0,0,0,4.0472,3,1,3,0,DIRECTORY_TRAVERSAL
25,0,1,0,0,1,2,3.7835,7,2,1,0,XSS
36,0,0,0,0,0,0,4.2045,3,0,1,1,NORMAL
51,0,0,1,0,0,14,3.6156,9,2,2,1,DIRECTORY_TRAVERSAL
53,1,0,0,1,1,3,4.1612,2,3,1,0,SQL_INJECTION
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
15,0,0,0,1,1,0,3.5069,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
27,0,0,0,0,0,0,3.6619,4,0,4,0,NORMAL
17,0,0,0,0,0,0,3.9698,1,0,1,0,NORMAL
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
23,0,0,0,0,0,0,3.9149,2,0,2,0,NORMAL
10,0,0,0,0,0,0,2.7219,2,0,1,0,NORMAL
35,0,1,0,0,1,2,4.3433,9,2,1,0,XSS
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
15,1,0,0,1,1,2,3.1069,2,2,1,0,SQL_INJECTION
29,0,0,0,0,0,0,3.7714,3,0,3,0,NORMAL
27,0,0,0,0,1,0,4.1343,0,0,1,0,NORMAL
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
41,0,0,0,0,0,0,3.9739,3,0,1,1,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
102,0,1,0,0,0,2,4.4627,18,2,2,1,XSS
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
58,1,0,0,1,1,4,4.1234,0,3,1,0,SQL_INJECTION
24,0,0,0,0,0,0,4.1368,2,0,1,1,NORMAL
95,0,0,1,0,0,18,4.1657,15,2,3,1,DIRECTORY_TRAVERSAL
50,1,0,0,1,0,3,4.1484,8,1,1,1,SQL_INJECTION
9,0,0,0,1,1,0,2.4194,0,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
49,0,1,0,0,0,2,4.2903,12,2,3,0,XSS
14,0,0,0,1,1,0,3.182,0,1,1,0,BRUTE_FORCE
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
13,0,0,0,1,1,0,3.3927,0,1,1,0,BRUTE_FORCE
9,0,0,0,0,0,0,2.9477,1,0,1,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
20,0,0,1,0,0,2,3.3087,4,1,3,0,DIRECTORY_TRAVERSAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
24,0,0,0,0,0,0,3.8868,2,0,1,1,NORMAL
13,0,0,0,0,0,0,3.1808,3,0,2,0,NORMAL
88,0,1,0,0,0,2,4.6103,15,2,1,1,XSS
26,0,0,0,0,0,0,4.1329,2,0,2,1,NORMAL
10,0,0,0,0,0,0,2.7219,2,0,2,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
16,1,0,0,1,1,2,3.625,2,1,1,0,SQL_INJECTION
16,0,0,0,0,0,0,3.875,1,0,1,0,NORMAL
30,0,0,0,0,0,0,4.1647,2,0,1,1,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
16,1,0,0,1,1,1,3.25,5,1,1,0,SQL_INJECTION
8,0,0,0,0,0,0,2.75,2,0,1,0,NORMAL
14,0,0,0,0,0,0,3.2359,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.085,0,1,1,0,BRUTE_FORCE
16,0,0,0,0,0,0,3.2028,3,0,2,0,NORMAL
25,0,1,0,1,0,2,3.7835,7,2,1,1,XSS
24,0,0,0,0,0,0,3.7406,3,0,3,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
12,0,1,0,0,1,1,3.2516,4,1,1,0,XSS
62,0,1,0,0,1,4,4.2294,17,2,1,0,XSS
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
21,0,0,0,1,1,0,3.7257,0,1,1,0,BRUTE_FORCE
72,0,0,1,0,0,22,3.6683,14,2,2,1,DIRECTORY_TRAVERSAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
33,0,0,1,0,0,16,2.504,9,2,9,0,DIRECTORY_TRAVERSAL
113,1,0,1,0,0,5,4.5191,13,2,5,0,SQL_INJECTION
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
25,0,0,0,0,0,0,3.6537,2,0,2,0,NORMAL
44,1,0,0,1,1,2,4.2067,8,2,1,0,SQL_INJECTION
